Name,player_id,year,player_age,pa,ab,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,xba,xslg,woba,xwoba,xobp,xiso,wobacon,xwobacon,xbadiff,xslgdiff,wobadiff,avg_swing_speed,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,hard_hit_percent,avg_best_speed,avg_hyper_speed,z_swing_percent,z_swing_miss_percent,whiff_percent,swing_percent
 Craig Kimbrel,518886,2024,36,232,192,40,25,7,1,7,73,31,31.5,13.4,0.208,0.365,0.329,0.694,0.218,0.381,0.309,0.32,0.338,0.163,0.383,0.405,-0.01,-0.016,-0.011,71,91.1,17.3,37.4,10.6,4.9,43.1,81.56068738,94.92765877,64.3,21.3,30.9,43
 Joey Wentz,666214,2024,26,304,262,66,49,9,0,8,73,33,24,10.9,0.252,0.378,0.34,0.718,0.223,0.349,0.317,0.298,0.316,0.126,0.367,0.337,0.029,0.029,0.019,71.1,88.1,15.5,33,7.2,4.1,36.1,77.21015708,93.61298328,68.1,18.9,29.6,47.1
 Andrew Chafin,605177,2024,34,246,211,52,42,5,0,5,70,31,28.5,12.6,0.246,0.341,0.341,0.682,0.222,0.347,0.301,0.296,0.323,0.124,0.372,0.363,0.024,-0.006,0.005,70.7,88.5,15,37.5,6.3,7.6,34,78.83767042,93.22795818,66.5,15.5,34.5,46.1
 Robert Garcia,676395,2024,28,251,232,55,43,8,0,4,75,16,29.9,6.4,0.237,0.323,0.288,0.611,0.207,0.294,0.27,0.248,0.262,0.087,0.355,0.322,0.03,0.029,0.022,71.3,87.7,11.5,29.6,3.1,4.4,30.2,77.68650395,92.86483178,66.5,23.7,29.4,51.1
 Jacob Lopez,682052,2024,26,46,37,5,2,1,0,2,8,7,17.4,15.2,0.135,0.324,0.304,0.628,0.158,0.303,0.291,0.294,0.323,0.145,0.245,0.251,-0.023,0.021,-0.003,71.7,88.3,31.4,31,10.3,6.9,27.6,80.80335733,92.09012517,58.4,15.6,23.2,38.8
 Kumar Rocker,677958,2024,24,55,45,12,11,0,0,1,14,6,25.5,10.9,0.267,0.333,0.352,0.685,0.211,0.309,0.307,0.277,0.307,0.098,0.356,0.306,0.056,0.024,0.03,70.8,89.9,10.3,32.4,2.9,8.8,47.1,81.45691118,93.80449394,64.5,14.5,27.4,48.6
 Tucker Davidson,656353,2024,28,19,17,4,4,0,0,0,1,2,5.3,10.5,0.235,0.235,0.316,0.551,0.221,0.252,0.258,0.256,0.303,0.031,0.22,0.217,0.014,-0.017,0.002,71.1,84.6,13,12.5,0,0,18.8,74.3282625,91.45332813,71.9,17.4,20.6,50.7
 Nabil Crismatt,622503,2024,29,26,26,7,5,1,0,1,6,0,23.1,0,0.269,0.423,0.269,0.692,0.307,0.54,0.297,0.361,0.307,0.233,0.386,0.469,-0.038,-0.117,-0.064,70.9,87,10.3,35,10,0,30,73.837286,94.0356835,67.4,10.3,21.6,54.8
 Jose Alvarado,621237,2024,29,258,228,49,33,8,2,6,63,28,24.4,10.9,0.215,0.346,0.302,0.648,0.238,0.368,0.288,0.308,0.323,0.13,0.329,0.36,-0.023,-0.022,-0.02,71.4,89.5,12.6,31.3,6.6,6.6,41,78.48510366,94.47959988,67.3,18.7,28.4,46.6
 José Soriano,667755,2024,25,468,407,91,65,17,1,8,97,45,20.7,9.6,0.224,0.329,0.311,0.64,0.242,0.369,0.287,0.314,0.33,0.127,0.307,0.347,-0.018,-0.04,-0.027,71.6,89.9,-0.9,28.5,6.6,7.3,44.3,78.91225038,94.75069,64.7,13.4,23.7,46
 Yuki Matsui,673513,2024,28,257,226,46,25,10,3,8,69,27,26.8,10.5,0.204,0.381,0.284,0.665,0.203,0.325,0.283,0.267,0.285,0.122,0.346,0.321,0.001,0.056,0.016,71.8,88.5,18.2,30.4,6.8,5.6,37.3,77.5023763,93.96457497,72.3,19.9,31.9,50.4
 Michael King,650633,2024,29,726,653,144,98,27,2,17,201,63,27.7,8.7,0.221,0.346,0.296,0.642,0.226,0.359,0.284,0.293,0.301,0.134,0.349,0.364,-0.005,-0.013,-0.009,71.5,85.7,13.8,35.2,6.2,5.1,30.3,73.98135973,92.67165699,60.8,20.9,29.3,45.4
 Cade Povich,700249,2024,24,352,313,80,44,22,2,12,69,34,19.6,9.7,0.256,0.454,0.332,0.786,0.232,0.402,0.339,0.313,0.312,0.17,0.383,0.346,0.024,0.052,0.026,71.4,88.4,17.8,32.5,8.9,6.1,36.6,77.60425443,93.76228857,67.1,16.5,22.3,47.2
 Jonathan Bermudez,642834,2024,28,33,28,11,6,3,0,2,4,2,12.1,6.1,0.393,0.714,0.455,1.169,0.25,0.447,0.484,0.347,0.338,0.197,0.526,0.345,0.143,0.267,0.137,72.4,88.5,20.3,32,12,4,44,76.45399231,94.776906,73.7,14.3,17.3,43
 Seth Lugo,607625,2024,34,836,773,177,119,36,6,16,181,48,21.7,5.7,0.229,0.353,0.281,0.634,0.243,0.389,0.278,0.3,0.295,0.147,0.323,0.354,-0.014,-0.036,-0.022,72,88.5,10.7,32.8,8,6.2,39,77.29927895,93.99401736,65.1,13.9,22.5,46.7
 German Marquez,608566,2024,29,20,16,5,4,0,0,1,3,4,15,20,0.313,0.5,0.45,0.95,0.269,0.456,0.417,0.386,0.415,0.187,0.429,0.382,0.044,0.044,0.031,73.5,93.1,15.4,23.1,7.7,7.7,53.8,83.45298429,97.12211231,69.4,16,28.1,45.7
 Julian Merryweather,657240,2024,32,74,61,18,9,8,1,0,14,9,18.9,12.2,0.295,0.459,0.405,0.864,0.278,0.431,0.377,0.366,0.393,0.153,0.408,0.391,0.017,0.028,0.011,69.5,93.5,11.9,39.6,4.2,10.4,53.2,85.83006958,95.64419277,70.6,12.5,24.2,47.1
 Derek Law,571882,2024,33,365,333,82,63,11,1,7,76,24,20.8,6.6,0.246,0.348,0.294,0.642,0.258,0.361,0.282,0.298,0.309,0.103,0.324,0.347,-0.012,-0.013,-0.016,71.5,88.2,9,34.5,3.8,4.5,35.2,77.85068985,93.34048065,67.8,16,28.6,49.9
 Cristian Javier,664299,2024,27,150,129,30,16,9,1,4,27,19,18,12.7,0.233,0.411,0.329,0.74,0.235,0.407,0.324,0.328,0.333,0.172,0.342,0.347,-0.002,0.004,-0.004,70.9,88.9,24.6,41.3,6.7,7.7,30.8,79.76728885,93.25000408,66.5,19.1,26.3,43.3
 Matt Sauer,669422,2024,25,84,71,23,15,4,1,3,9,11,10.7,13.1,0.324,0.535,0.417,0.952,0.261,0.466,0.408,0.364,0.367,0.206,0.412,0.353,0.063,0.069,0.044,71.4,90.2,20.6,33.3,9.5,9.5,42.9,81.27310375,93.93109635,74.5,13.5,15.9,48
 J.B. Bukauskas,656266,2024,27,22,21,3,2,0,0,1,6,1,27.3,4.5,0.143,0.286,0.182,0.468,0.311,0.638,0.205,0.409,0.342,0.327,0.254,0.553,-0.168,-0.352,-0.204,71.8,94.2,10.9,40,26.7,0,53.3,83.36355125,98.04718933,63.4,19.2,37.5,45.5
 MacKenzie Gore,669022,2024,25,731,649,171,117,36,3,15,181,65,24.8,8.9,0.263,0.398,0.339,0.737,0.251,0.378,0.324,0.316,0.33,0.126,0.389,0.376,0.012,0.02,0.008,71.7,88,13.5,36.2,6.8,4.7,38.1,76.77697568,93.73951438,73.2,19.8,28.6,50.4
 Emerson Hancock,676106,2024,25,266,239,62,41,7,2,12,39,19,14.7,7.1,0.259,0.456,0.327,0.783,0.29,0.484,0.339,0.368,0.359,0.194,0.36,0.398,-0.031,-0.028,-0.029,72.1,88.5,16.5,39.6,9.9,8.4,46,76.53844584,94.37598337,71.4,17.6,21.9,50
 Dylan Lee,669276,2024,29,240,221,49,30,11,1,7,76,17,31.7,7.1,0.222,0.376,0.276,0.652,0.198,0.329,0.277,0.25,0.254,0.131,0.385,0.341,0.024,0.047,0.027,71.7,87.5,16.8,35.4,7.5,8.2,32,76.75577151,93.20236262,75.1,26.7,37.7,57.4
 Zach Brzykcy,694350,2024,24,28,25,9,6,1,0,2,4,3,14.3,10.7,0.36,0.64,0.429,1.069,0.311,0.568,0.454,0.409,0.385,0.257,0.507,0.446,0.049,0.072,0.045,73.1,92.7,19.5,38.1,19,4.8,47.6,84.10696182,95.50532571,60.4,10.3,26.1,44.2
 Phil Maton,664208,2024,31,265,231,47,30,8,2,7,60,24,22.6,9.1,0.203,0.346,0.303,0.649,0.239,0.385,0.29,0.32,0.334,0.147,0.316,0.362,-0.036,-0.039,-0.03,70.8,86.5,12.9,32.6,7,7,33.1,74.35492628,93.40446994,67.1,22.3,26.7,47.2
 Brent Suter,608718,2024,34,270,253,63,41,11,1,10,50,12,18.5,4.4,0.249,0.419,0.289,0.708,0.27,0.416,0.305,0.316,0.309,0.146,0.351,0.365,-0.021,0.003,-0.011,71.2,86.1,13.8,33.7,7.3,3.9,30.2,74.75766255,92.79307557,71.1,12.2,20.2,49.8
 Josh Maciejewski,656671,2024,28,27,25,4,2,1,0,1,7,2,25.9,7.4,0.16,0.32,0.222,0.542,0.248,0.403,0.239,0.308,0.304,0.154,0.282,0.386,-0.088,-0.083,-0.069,72.2,86.4,4.9,27.8,5.6,5.6,38.9,72.77237556,94.18895056,77.4,8.3,30,52.1
 Spencer Arrighetti,681293,2024,24,632,557,139,85,32,1,21,171,65,27.1,10.3,0.25,0.424,0.334,0.758,0.229,0.384,0.332,0.311,0.317,0.155,0.411,0.378,0.021,0.04,0.021,71.6,88.9,16.4,38.3,7.7,8.2,39.8,77.93434862,94.12462185,66.7,18.9,27.7,47.2
 Dakota Hudson,641712,2024,29,404,346,99,69,19,0,11,49,50,12.1,12.4,0.286,0.436,0.382,0.818,0.29,0.449,0.36,0.37,0.388,0.159,0.359,0.371,-0.004,-0.013,-0.01,72.2,89.9,7.6,31.7,6.3,5.7,42,78.86489662,94.86938753,63.9,11.7,18.6,42.1
 Anthony Veneziano,685107,2024,26,58,52,16,10,4,1,1,14,3,24.1,5.2,0.308,0.481,0.345,0.826,0.262,0.404,0.349,0.31,0.308,0.142,0.437,0.38,0.046,0.077,0.039,70.7,93.4,17.6,35,5,12.5,50,85.5672635,95.46799375,75.2,20.6,27.7,53.7
 Ian Gibaut,664139,2024,30,10,9,3,2,1,0,0,1,1,10,10,0.333,0.444,0.4,0.844,0.454,0.646,0.371,0.498,0.509,0.191,0.377,0.536,-0.121,-0.202,-0.127,71.5,94.4,19,50,0,12.5,50,87.8366575,95.9282525,60.9,7.1,10.5,47.5
 Ryan Yarbrough,642232,2024,32,398,348,70,49,10,0,11,65,32,16.3,8,0.201,0.325,0.289,0.614,0.245,0.383,0.273,0.316,0.33,0.139,0.275,0.334,-0.044,-0.058,-0.043,70.9,86,14.3,33.6,6.2,3.8,29.4,74.84533674,92.61506651,66.4,18.2,21.1,47.4
 Jairo Iriarte,683568,2024,22,30,21,3,3,0,0,0,6,8,20,26.7,0.143,0.143,0.367,0.51,0.166,0.191,0.272,0.319,0.398,0.024,0.165,0.253,-0.023,-0.048,-0.047,71.6,86.3,15.7,18.8,6.3,0,31.3,75.3807025,92.64866,55.4,12.9,24.4,32.8
 Ryan Pressly,519151,2024,35,244,220,58,37,17,0,4,58,18,23.8,7.4,0.264,0.395,0.322,0.717,0.242,0.397,0.314,0.308,0.304,0.155,0.379,0.369,0.022,-0.002,0.006,71.7,89.8,6.2,37,7.9,10.9,41.8,78.83451159,94.58301482,69.2,15,26.9,50.3
 Bryan Baker,641329,2024,29,93,85,20,10,6,1,3,23,7,24.7,7.5,0.235,0.435,0.29,0.725,0.229,0.367,0.311,0.294,0.291,0.139,0.382,0.36,0.006,0.068,0.017,71.3,90.6,15.6,28.6,9.5,11.1,47.6,79.2335871,95.77614853,70.5,19.9,23.9,48.6
 Tom Cosgrove,676680,2024,28,76,65,23,18,2,0,3,15,6,19.7,7.9,0.354,0.523,0.44,0.963,0.261,0.392,0.421,0.338,0.36,0.13,0.491,0.367,0.093,0.131,0.083,71.1,86.6,14.5,30,4,6,38,74.1543324,93.7176726,64.3,12,18.9,44.3
 Daniel Duarte,650960,2024,27,15,14,2,0,1,0,1,3,1,20,6.7,0.143,0.429,0.2,0.629,0.205,0.372,0.266,0.275,0.258,0.168,0.3,0.313,-0.062,0.057,-0.009,69.4,86.1,7.4,27.3,9.1,9.1,36.4,73.98429833,93.78456455,74.1,15,22.6,55.4
 Tommy Henry,674072,2024,26,182,157,49,26,12,2,9,30,18,16.5,9.9,0.312,0.586,0.392,0.978,0.29,0.511,0.414,0.384,0.375,0.221,0.462,0.42,0.022,0.075,0.03,72.7,91.3,13.1,34.6,11.5,6.9,46.2,81.22754,95.2323407,69.5,10.4,16.7,46.7
 Easton Lucas,687922,2024,27,61,50,17,13,2,1,1,10,9,16.4,14.8,0.34,0.48,0.443,0.923,0.258,0.37,0.402,0.343,0.38,0.112,0.43,0.342,0.082,0.11,0.059,71.1,89.3,16.2,31.7,4.9,4.9,36.6,81.0699981,93.23583195,74.1,11.6,16.3,50
 Paul Sewald,623149,2024,34,165,151,35,16,13,0,6,43,10,26.1,6.1,0.232,0.437,0.291,0.728,0.229,0.409,0.311,0.301,0.289,0.18,0.392,0.377,0.003,0.028,0.01,71.6,90,26,34.9,9.2,8.3,42.2,79.84575204,94.37907804,72,20.4,24.4,52.8
 George Kirby,669923,2024,26,778,740,181,118,38,3,22,179,23,23,3,0.245,0.393,0.272,0.665,0.236,0.396,0.287,0.287,0.266,0.16,0.356,0.357,0.009,-0.003,0,71.1,89,14.8,30.5,8.1,5.8,36.3,78.77459327,93.75352036,73.2,17.9,24.1,53.4
 Kyle Bradish,680694,2024,27,163,144,27,17,6,2,2,53,15,32.5,9.2,0.188,0.299,0.278,0.577,0.179,0.291,0.261,0.257,0.271,0.112,0.327,0.321,0.009,0.008,0.004,70.8,84.8,3.1,31.9,6.6,5.5,28.6,73.16120622,92.29502656,58.7,16.7,26.9,42
 Mitchell Parker,680730,2024,24,646,595,154,103,31,2,18,133,43,20.6,6.7,0.259,0.408,0.309,0.717,0.256,0.434,0.311,0.322,0.308,0.178,0.364,0.379,0.003,-0.026,-0.011,72.2,89.6,15.3,35.3,8.1,7.9,38.9,79.5093507,94.14067282,71.3,14.9,22.3,51.4
 Yerry Rodríguez,666720,2024,26,105,88,26,13,6,0,7,17,13,16.2,12.4,0.295,0.602,0.39,0.992,0.308,0.594,0.414,0.431,0.414,0.286,0.457,0.482,-0.013,0.008,-0.017,71.6,90.8,16.1,35.6,12.3,12.3,49.3,80.08688944,95.5174631,74.9,18.3,22.1,48.6
 Kevin Kelly,687330,2024,26,278,261,59,42,8,2,7,63,9,22.7,3.2,0.226,0.352,0.264,0.616,0.242,0.366,0.268,0.283,0.28,0.124,0.325,0.346,-0.016,-0.014,-0.015,71.4,86.9,4.9,29.9,5,4.5,36.8,74.48066343,93.76489929,59.6,14.2,20.1,44.8
 Logan Allen,671106,2024,25,432,383,113,62,26,3,22,79,41,18.3,9.5,0.295,0.551,0.367,0.918,0.276,0.496,0.39,0.367,0.351,0.221,0.447,0.414,0.019,0.055,0.023,71.7,91,13.4,36,11.4,8.1,46.4,80.01827743,95.49376092,69.1,14,21.2,45
 Bryce Miller,682243,2024,25,704,654,131,84,25,1,21,171,45,24.3,6.4,0.2,0.338,0.254,0.592,0.229,0.405,0.26,0.299,0.281,0.177,0.309,0.367,-0.029,-0.067,-0.039,71.9,90.3,16.3,32.8,9.7,6.6,41.2,80.65022217,94.32814163,69.8,17.3,24.4,48.9
 Raisel Iglesias,628452,2024,34,259,238,38,27,5,2,4,68,13,26.3,5,0.16,0.248,0.211,0.459,0.195,0.292,0.2,0.233,0.244,0.097,0.241,0.291,-0.035,-0.044,-0.033,71.5,86,14.2,25.7,4,3.4,30.9,74.3879693,92.79837427,68.5,23.5,31.5,52.3
 Eduard Bazardo,660825,2024,28,108,98,20,15,3,0,2,33,9,30.6,8.3,0.204,0.296,0.271,0.567,0.186,0.278,0.255,0.243,0.255,0.092,0.324,0.304,0.018,0.018,0.012,71.2,87.3,10.4,21.2,4.5,1.5,33.3,77.04226242,92.95685908,61.7,19.7,29,45.4
 Graham Ashcraft,668933,2024,26,350,316,89,63,15,0,11,57,27,16.3,7.7,0.282,0.434,0.349,0.783,0.278,0.437,0.342,0.346,0.347,0.159,0.373,0.378,0.004,-0.003,-0.004,71.5,90.6,8.8,31.9,7.7,5.8,42.7,80.63892141,94.58650431,72.3,13.2,22.1,49.3
 Victor González,624647,2024,28,97,81,13,8,2,0,3,11,13,11.3,13.4,0.16,0.296,0.299,0.595,0.238,0.412,0.277,0.347,0.364,0.174,0.224,0.321,-0.078,-0.116,-0.07,71.3,89.3,8.8,32.9,7.1,8.6,44.3,78.240752,94.3447687,65.3,11.5,18.1,43
 Nate Pearson,663878,2024,27,285,255,67,41,14,0,12,74,21,26,7.4,0.263,0.459,0.319,0.778,0.242,0.431,0.333,0.324,0.306,0.189,0.419,0.405,0.021,0.028,0.009,70.6,90.9,16.8,38,10.2,8,45.5,81.32895645,94.62926011,65.2,18.9,27.8,46.6
 Peter Strzelecki,657265,2024,29,47,43,11,7,3,0,1,9,3,19.1,6.4,0.256,0.395,0.319,0.714,0.285,0.424,0.314,0.339,0.346,0.138,0.352,0.387,-0.029,-0.029,-0.025,70,87.5,14.3,38.2,8.8,8.8,38.2,75.64125824,93.80036735,67.4,16.7,17,45.8
 Ryne Nelson,669194,2024,26,630,583,155,93,36,9,17,126,34,20,5.4,0.266,0.446,0.308,0.754,0.267,0.413,0.322,0.315,0.311,0.146,0.38,0.37,-0.001,0.033,0.007,71.1,90.1,12,34.5,7.5,5.8,41.6,79.83287319,94.48758627,71.1,14.4,18.2,51.8
 Matt Manning,666159,2024,26,123,108,31,23,4,1,3,23,12,18.7,9.8,0.287,0.426,0.35,0.776,0.265,0.424,0.336,0.332,0.334,0.159,0.375,0.37,0.022,0.002,0.004,71.2,88.1,21.1,36.4,9.1,5.7,35.2,77.42598773,93.35123443,68.8,16.8,23.6,49.3
 Elieser Hernández,622694,2024,29,64,59,14,6,3,0,5,8,5,12.5,7.8,0.237,0.542,0.297,0.839,0.282,0.544,0.355,0.377,0.338,0.262,0.378,0.405,-0.045,-0.002,-0.022,72,91.9,27.9,35.3,15.7,7.8,52.9,82.65962192,95.56934745,65.1,20.2,23.2,44.6
 Justin Sterner,686993,2024,27,19,17,5,3,2,0,0,4,1,21.1,5.3,0.294,0.412,0.316,0.728,0.163,0.234,0.286,0.162,0.199,0.072,0.368,0.208,0.131,0.178,0.124,71.7,90,20.3,21.4,0,14.3,35.7,81.09502,93.83108857,81.6,29,36.1,56.3
 Alec Marsh,679525,2024,26,548,493,123,73,28,3,19,123,39,22.4,7.1,0.249,0.434,0.316,0.75,0.264,0.453,0.325,0.341,0.331,0.189,0.383,0.407,-0.015,-0.019,-0.016,71.5,89.7,15,38,9.6,8.6,40.9,78.82717816,94.62394504,67.4,14.4,23.5,47.6
 Trevor Williams,592866,2024,32,260,238,51,39,8,1,3,59,18,22.7,6.9,0.214,0.294,0.265,0.559,0.216,0.345,0.248,0.276,0.273,0.129,0.285,0.325,-0.002,-0.051,-0.028,72.1,89.4,13.4,31.7,6.6,8.7,39.3,79.53725626,93.83596214,68,16.4,22.5,46.7
 Prelander Berroa,672860,2024,24,83,69,15,9,4,0,2,26,13,31.3,15.7,0.217,0.362,0.349,0.711,0.132,0.213,0.318,0.233,0.278,0.081,0.397,0.236,0.085,0.149,0.085,71.1,84.4,21.1,25.6,4.7,0,18.6,74.77749818,91.42173954,66.9,18.1,34.4,46
 Reese Olson,681857,2024,24,465,421,100,70,21,2,7,101,33,21.7,7.1,0.238,0.347,0.295,0.642,0.247,0.359,0.282,0.296,0.306,0.112,0.323,0.342,-0.009,-0.012,-0.014,71.7,90.2,8.9,31.2,5.5,3.4,43.7,79.95958735,94.5647235,67.2,14.9,28.7,47.3
 Tyler Glasnow,607192,2024,30,522,484,92,48,27,2,15,168,35,32.2,6.7,0.19,0.347,0.244,0.591,0.195,0.324,0.258,0.254,0.25,0.129,0.347,0.342,-0.005,0.023,0.004,71.5,89,9.3,32.5,8.5,5,40.1,78.13629815,94.13942642,66.7,19.7,30.9,48.4
 Trent Thornton,663423,2024,30,294,265,63,38,16,1,8,77,19,26.2,6.5,0.238,0.396,0.299,0.695,0.226,0.345,0.302,0.284,0.291,0.119,0.377,0.35,0.012,0.051,0.018,71,87.9,16.2,31.1,7.8,2.6,37.3,76.98876372,93.50760367,68.1,17.6,27.3,50.6
 Nick Sandlin,680704,2024,27,246,207,46,26,8,0,12,68,27,27.6,11,0.222,0.435,0.325,0.76,0.222,0.413,0.328,0.326,0.328,0.19,0.405,0.402,0,0.022,0.002,71.4,91.3,18.3,29,11,5.5,42.8,81.07319732,95.12147603,69.8,24,33.7,47.1
 Angel Zerpa,672582,2024,24,240,216,59,44,8,1,6,49,20,20.4,8.3,0.273,0.403,0.339,0.742,0.26,0.413,0.323,0.324,0.329,0.152,0.373,0.375,0.013,-0.01,-0.001,70.4,90.3,2.8,27.8,7.1,2.4,43.8,80.14458807,94.73635139,61.4,13.2,16,43.3
 Jonathan Heasley,669169,2024,27,29,25,10,8,0,0,2,4,3,13.8,10.3,0.4,0.64,0.483,1.123,0.322,0.548,0.481,0.419,0.415,0.226,0.531,0.445,0.078,0.092,0.062,71.4,92.2,4.8,23.8,9.5,4.8,57.1,82.73992182,96.10883905,63.6,11.4,21.7,42.6
 Steven Matz,571927,2024,33,190,171,49,32,10,0,7,33,15,17.4,7.9,0.287,0.468,0.349,0.817,0.269,0.424,0.352,0.331,0.334,0.156,0.396,0.368,0.018,0.044,0.021,71,87.6,12.3,44.3,7.9,5,30.7,77.27939899,93.05880511,68.1,14.9,18.1,48.3
 Nick Nastrini,680897,2024,24,174,137,32,18,6,1,7,26,36,14.9,20.7,0.234,0.445,0.397,0.842,0.238,0.462,0.373,0.381,0.4,0.224,0.354,0.367,-0.004,-0.017,-0.008,72.2,87.7,23.5,30.6,12.6,7.2,31.5,76.69687339,93.45064793,63.3,17.6,28.8,39.8
 Triston McKenzie,663474,2024,26,340,288,69,39,10,1,19,74,49,21.8,14.4,0.24,0.479,0.351,0.83,0.242,0.481,0.359,0.361,0.353,0.24,0.407,0.41,-0.002,-0.002,-0.002,71.8,90.7,20,31.6,13,4.2,41.9,80.73932813,94.82960535,64.3,12.4,23.1,42.5
 Devin Williams,642207,2024,29,88,75,10,5,4,0,1,38,11,43.2,12.5,0.133,0.227,0.261,0.488,0.143,0.204,0.228,0.225,0.27,0.061,0.31,0.305,-0.01,0.023,0.003,70.7,84.2,14.8,29.7,5.4,5.4,32.4,73.45445579,91.88277865,69.9,31.4,40,47.3
 Cole Sulser,642121,2024,34,66,54,9,6,1,1,1,15,9,22.7,13.6,0.167,0.278,0.277,0.555,0.204,0.312,0.245,0.279,0.311,0.109,0.248,0.3,-0.037,-0.034,-0.034,71.3,88.9,18.6,33.3,4.8,9.5,38.1,79.81335286,93.2804161,68.2,20,24.8,46.9
 Michael Kelly,547184,2024,31,128,112,27,20,3,2,2,22,10,17.2,7.8,0.241,0.357,0.315,0.672,0.23,0.356,0.294,0.294,0.308,0.125,0.312,0.312,0.011,0.001,0,70.9,85.2,18.4,40.9,3.2,7.5,20.4,75.10842756,91.66276111,65,14.1,22.3,47.7
 Carson Spiers,686730,2024,26,410,377,112,65,24,3,20,80,27,19.5,6.6,0.297,0.536,0.351,0.887,0.257,0.465,0.379,0.337,0.315,0.209,0.447,0.39,0.04,0.071,0.042,72.1,88.9,17.4,36.2,10.4,8.7,38.9,77.52986905,94.29527454,67.2,13.6,21.4,48
 Bryce Elder,693821,2024,25,226,206,64,45,9,2,8,46,17,20.4,7.5,0.311,0.49,0.367,0.857,0.284,0.441,0.37,0.343,0.343,0.157,0.438,0.4,0.027,0.049,0.027,72,89.9,8.1,31.1,8.7,3.7,45.3,79.59739125,94.47640788,60.9,12.5,25.5,44
 Jesús Luzardo,666200,2024,26,274,248,61,39,12,1,9,58,22,21.2,8,0.246,0.411,0.311,0.722,0.255,0.432,0.315,0.329,0.32,0.177,0.364,0.383,-0.009,-0.021,-0.014,72,90.4,16.5,33.3,9.9,5.2,41.1,80.411432,94.5723472,69.6,19.3,29.6,48.9
 Nestor Cortes,641482,2024,29,710,661,162,94,44,0,24,162,39,22.8,5.5,0.245,0.421,0.29,0.711,0.235,0.396,0.307,0.295,0.281,0.161,0.372,0.356,0.01,0.025,0.012,71.9,89.7,22.4,35,7.9,7.9,43.6,79.12267623,94.47087918,72.9,20.1,24.2,50.4
 Yimi García,554340,2024,33,153,138,23,10,7,0,6,49,12,32,7.8,0.167,0.348,0.243,0.591,0.185,0.373,0.252,0.269,0.26,0.188,0.336,0.365,-0.018,-0.025,-0.017,70.9,87.4,23.3,36.7,13.3,2.2,34.4,75.57949409,93.69379852,68.6,20.8,29,51.2
 Brennan Bernardino,657514,2024,32,226,195,50,34,9,1,6,56,22,24.8,9.7,0.256,0.405,0.347,0.752,0.233,0.376,0.322,0.305,0.328,0.142,0.391,0.365,0.023,0.029,0.017,71.1,88,8.4,33.8,7,8.5,37.3,76.7608887,93.71657183,62.6,18.1,21.8,44.8
 Kevin Gausman,592332,2024,33,756,693,165,101,41,3,20,162,56,21.4,7.4,0.238,0.392,0.296,0.688,0.256,0.449,0.3,0.333,0.315,0.192,0.349,0.397,-0.018,-0.057,-0.033,71.9,90.2,16.1,35.5,9.7,7.5,42.4,79.49618183,94.74077168,71.1,15.9,23.4,49.9
 Bryan Hoeing,663773,2024,27,210,196,43,33,5,1,4,43,14,20.5,6.7,0.219,0.316,0.271,0.587,0.287,0.461,0.259,0.344,0.334,0.174,0.295,0.412,-0.068,-0.145,-0.085,71.5,90.9,7.2,36.6,7.8,6.5,45.8,80.26196276,95.22873477,61.6,14.9,22.5,45.5
 Sam Long,669674,2024,28,176,156,34,23,6,0,5,44,17,25,9.7,0.218,0.353,0.297,0.65,0.235,0.391,0.286,0.309,0.313,0.156,0.337,0.372,-0.017,-0.038,-0.023,71.4,87.5,10.2,30.7,7.9,4.4,33.3,76.67307732,93.26246991,68.3,18.2,27.8,47.6
 Jake Irvin,663623,2024,27,769,710,173,103,38,3,29,156,52,20.3,6.8,0.244,0.428,0.299,0.727,0.253,0.43,0.314,0.32,0.307,0.177,0.365,0.374,-0.009,-0.002,-0.006,71.8,88.8,11.4,33,9.2,7.4,39.1,77.53767527,94.34142227,67.1,15.6,22.3,48.5
 Grant Hartwig,701643,2024,26,31,25,6,5,0,0,1,4,4,12.9,12.9,0.24,0.36,0.387,0.747,0.25,0.432,0.344,0.37,0.395,0.182,0.308,0.346,-0.01,-0.072,-0.026,72.1,84.5,16.8,33.3,14.3,0,23.8,72.05327909,92.88107238,72.3,14.7,28.6,41.5
 Austin Gomber,596295,2024,30,696,653,178,105,39,4,30,116,38,16.7,5.5,0.273,0.482,0.312,0.794,0.278,0.482,0.339,0.344,0.317,0.204,0.387,0.392,-0.005,0,-0.005,72,90.2,15,37.7,9.6,8.5,41.2,80.0362653,94.43249207,68.7,14.6,19.9,48.3
 Dedniel Núñez,673380,2024,28,135,127,24,16,5,0,3,48,8,35.6,5.9,0.189,0.299,0.237,0.536,0.186,0.32,0.234,0.241,0.234,0.134,0.336,0.349,0.003,-0.021,-0.007,71.5,88.7,10.1,26.6,10.1,1.3,38,76.6823418,94.54735897,73,23.6,34.7,57.6
 Luis Gil,661563,2024,26,637,550,104,56,28,2,18,171,77,26.8,12.1,0.189,0.345,0.297,0.642,0.208,0.356,0.288,0.302,0.314,0.148,0.328,0.351,-0.019,-0.011,-0.014,72.1,89.3,19,33.7,9.5,6.1,37.4,78.9310489,94.03493908,67.7,21.6,29,45.5
